#node	date	numeric date
NODE_0001267	2021-01-25	2021.066376
hCoV-19/Denmark/DCGC-87080/2021|EPI_ISL_1896439|2021-02-22	2021-02-22	2021.143836
NODE_0001268	2021-01-26	2021.068930
NODE_0001298	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-54476/2021|EPI_ISL_1862904|2021-02-22	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-85982/2021|EPI_ISL_1895303|2021-02-22	2021-02-22	2021.143836
NODE_0001270	2021-03-01	2021.163014
hCoV-19/Denmark/DCGC-78583/2021|EPI_ISL_1887224|2021-03-08	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-54524/2021|EPI_ISL_1862952|2021-03-01	2021-03-01	2021.163014
NODE_0001272	2021-01-27	2021.071547
NODE_0001282	2021-02-22	2021.143836
hCoV-19/Denmark/DCGC-48602/2021|EPI_ISL_1124750|2021-02-22	2021-02-22	2021.143836
NODE_0001274	2021-03-01	2021.163014
hCoV-19/Denmark/DCGC-57832/2021|EPI_ISL_1866332|2021-03-01	2021-03-01	2021.163014
hCoV-19/Denmark/DCGC-70467/2021|EPI_ISL_1879038|2021-03-01	2021-03-01	2021.163014
NODE_0001275	2021-01-27	2021.073864
NODE_0001276	2021-02-10	2021.109886
NODE_0001312	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-77267/2021|EPI_ISL_1885838|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-77101/2021|EPI_ISL_1885672|2021-03-29	2021-03-29	2021.239726
NODE_0001278	2021-02-10	2021.109886
hCoV-19/Denmark/DCGC-69478/2021|EPI_ISL_1878049|2021-03-01	2021-03-01	2021.163014
NODE_0001279	2021-02-10	2021.109886
hCoV-19/Denmark/DCGC-67237/2021|EPI_ISL_1875808|2021-03-01	2021-03-01	2021.163014
hCoV-19/Denmark/DCGC-72086/2021|EPI_ISL_1880657|2021-03-01	2021-03-01	2021.163014
NODE_0001280	2021-01-28	2021.076387
NODE_0001287	2021-03-01	2021.163014
hCoV-19/Denmark/DCGC-78731/2021|EPI_ISL_1887372|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-68461/2021|EPI_ISL_1877032|2021-03-01	2021-03-01	2021.163014
NODE_0001283	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-72976/2021|EPI_ISL_1881547|2021-03-08	2021-03-08	2021.182192
NODE_0001284	2021-03-13	2021.196409
NODE_0001285	2021-03-14	2021.198950
hCoV-19/Denmark/DCGC-64901/2021|EPI_ISL_1873472|2021-03-15	2021-03-15	2021.201370
NODE_0001288	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-72248/2021|EPI_ISL_1880819|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-80290/2021|EPI_ISL_1888931|2021-03-15	2021-03-15	2021.201370
NODE_0001289	2021-03-14	2021.198950
NODE_0001290	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-84591/2021|EPI_ISL_1893896|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-73761/2021|EPI_ISL_1882332|2021-03-15	2021-03-15	2021.201370
NODE_0001291	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-53856/2021|EPI_ISL_1862126|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-65988/2021|EPI_ISL_1874559|2021-03-15	2021-03-15	2021.201370
NODE_0001292	2021-01-29	2021.079010
NODE_0001463	2021-02-26	2021.155178
NODE_0001486	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-75375/2021|EPI_ISL_1883946|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-74986/2021|EPI_ISL_1883557|2021-03-08	2021-03-08	2021.182192
NODE_0001790	2021-02-28	2021.159330
hCoV-19/Denmark/DCGC-54494/2021|EPI_ISL_1862922|2021-03-15	2021-03-15	2021.201370
NODE_0001791	2021-02-28	2021.159408
hCoV-19/Denmark/DCGC-78783/2021|EPI_ISL_1887424|2021-03-15	2021-03-15	2021.201370
NODE_0001295	2021-03-04	2021.172126
hCoV-19/Denmark/DCGC-59244/2021|EPI_ISL_1867815|2021-03-22	2021-03-22	2021.220548
NODE_0001296	2021-03-05	2021.174977
NODE_0001490	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-66947/2021|EPI_ISL_1875518|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-70918/2021|EPI_ISL_1879489|2021-03-22	2021-03-22	2021.220548
NODE_0001299	2021-03-27	2021.234765
hCoV-19/Denmark/DCGC-65096/2021|EPI_ISL_1873667|2021-03-29	2021-03-29	2021.239726
NODE_0001300	2021-03-28	2021.237306
NODE_0001301	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-60470/2021|EPI_ISL_1869041|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-59414/2021|EPI_ISL_1867985|2021-03-29	2021-03-29	2021.239726
NODE_0001302	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-84732/2021|EPI_ISL_1894042|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-58154/2021|EPI_ISL_1866657|2021-03-29	2021-03-29	2021.239726
NODE_0001303	2021-03-06	2021.177523
hCoV-19/Denmark/DCGC-86701/2021|EPI_ISL_1896059|2021-04-05	2021-04-05	2021.258904
NODE_0001304	2021-03-07	2021.179823
hCoV-19/Denmark/DCGC-68845/2021|EPI_ISL_1877416|2021-03-08	2021-03-08	2021.182192
NODE_0001305	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-60360/2021|EPI_ISL_1868931|2021-03-08	2021-03-08	2021.182192
NODE_0001306	2021-03-13	2021.196430
hCoV-19/Denmark/DCGC-51499/2021|EPI_ISL_1859287|2021-03-15	2021-03-15	2021.201370
NODE_0001307	2021-03-14	2021.198950
NODE_0001308	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-66479/2021|EPI_ISL_1875050|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-67996/2021|EPI_ISL_1876567|2021-03-15	2021-03-15	2021.201370
NODE_0001309	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-56836/2021|EPI_ISL_1865336|2021-03-15	2021-03-15	2021.201370
NODE_0001310	2021-03-20	2021.215587
NODE_0001313	2021-03-21	2021.218128
NODE_0001315	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-65449/2021|EPI_ISL_1874020|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-77756/2021|EPI_ISL_1886397|2021-03-22	2021-03-22	2021.220548
NODE_0001316	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-70188/2021|EPI_ISL_1878759|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-54302/2021|EPI_ISL_1862730|2021-03-22	2021-03-22	2021.220548
NODE_0001317	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-82575/2021|EPI_ISL_1891420|2021-03-22	2021-03-22	2021.220548
NODE_0001318	2021-03-26	2021.232434
hCoV-19/Denmark/DCGC-60595/2021|EPI_ISL_1869166|2021-03-29	2021-03-29	2021.239726
NODE_0001320	2021-03-27	2021.234765
NODE_0001321	2021-03-28	2021.237306
NODE_0001322	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-75253/2021|EPI_ISL_1883824|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-64261/2021|EPI_ISL_1872832|2021-03-29	2021-03-29	2021.239726
NODE_0001323	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-52905/2021|EPI_ISL_1860959|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-83277/2021|EPI_ISL_1892288|2021-03-29	2021-03-29	2021.239726
NODE_0001324	2021-03-28	2021.237306
NODE_0001325	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-80760/2021|EPI_ISL_1889401|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-83276/2021|EPI_ISL_1892287|2021-03-29	2021-03-29	2021.239726
NODE_0001326	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-53321/2021|EPI_ISL_1861375|2021-03-29	2021-03-29	2021.239726
NODE_0001330	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-84554/2021|EPI_ISL_1893842|2021-04-05	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-83481/2021|EPI_ISL_1892499|2021-04-05	2021-04-05	2021.258904
NODE_0001331	2021-01-30	2021.081341
NODE_0001332	2021-01-31	2021.083881
NODE_0001335	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44100/2021|EPI_ISL_1024478|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-43917/2021|EPI_ISL_1024295|2021-02-01	2021-02-01	2021.086301
NODE_0001336	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-44530/2021|EPI_ISL_1024908|2021-02-01	2021-02-01	2021.086301
hCoV-19/Denmark/DCGC-43377/2021|EPI_ISL_1023711|2021-02-01	2021-02-01	2021.086301
NODE_0001337	2021-02-05	2021.098438
NODE_0001338	2021-02-09	2021.109481
NODE_0001339	2021-02-19	2021.135931
hCoV-19/Denmark/DCGC-64719/2021|EPI_ISL_1873290|2021-03-08	2021-03-08	2021.182192
NODE_0001340	2021-02-19	2021.135931
NODE_0001341	2021-02-20	2021.138032
hCoV-19/Denmark/DCGC-60476/2021|EPI_ISL_1869047|2021-03-15	2021-03-15	2021.201370
NODE_0001343	2021-02-20	2021.138032
hCoV-19/Denmark/DCGC-61615/2021|EPI_ISL_1870186|2021-03-15	2021-03-15	2021.201370
NODE_0001271	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-75723/2021|EPI_ISL_1884294|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-59268/2021|EPI_ISL_1867839|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-79182/2021|EPI_ISL_1887823|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-54482/2021|EPI_ISL_1862910|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-84025/2021|EPI_ISL_1893191|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-54517/2021|EPI_ISL_1862945|2021-03-15	2021-03-15	2021.201370
NODE_0001314	2021-03-05	2021.174180
hCoV-19/Denmark/DCGC-79064/2021|EPI_ISL_1887705|2021-03-15	2021-03-15	2021.201370
NODE_0001319	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-60856/2021|EPI_ISL_1869427|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-54545/2021|EPI_ISL_1862973|2021-03-15	2021-03-15	2021.201370
NODE_0001347	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-60046/2021|EPI_ISL_1868617|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-74959/2021|EPI_ISL_1883530|2021-03-29	2021-03-29	2021.239726
NODE_0001349	2021-03-14	2021.198950
NODE_0001350	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-69412/2021|EPI_ISL_1877983|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-79588/2021|EPI_ISL_1888229|2021-03-15	2021-03-15	2021.201370
NODE_0001351	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-62502/2021|EPI_ISL_1871073|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-65413/2021|EPI_ISL_1873984|2021-03-15	2021-03-15	2021.201370
NODE_0001342	2021-02-25	2021.153151
hCoV-19/Denmark/DCGC-56253/2021|EPI_ISL_1864753|2021-03-08	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-64103/2021|EPI_ISL_1872674|2021-03-08	2021-03-08	2021.182192
NODE_0001432	2021-03-14	2021.198772
hCoV-19/Denmark/DCGC-56146/2021|EPI_ISL_1864646|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-54488/2021|EPI_ISL_1862916|2021-03-15	2021-03-15	2021.201370
NODE_0001405	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-79088/2021|EPI_ISL_1887729|2021-03-15	2021-03-15	2021.201370
NODE_0001355	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-60451/2021|EPI_ISL_1869022|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-66778/2021|EPI_ISL_1875349|2021-03-22	2021-03-22	2021.220548
NODE_0001346	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-68064/2021|EPI_ISL_1876635|2021-04-05	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-53051/2021|EPI_ISL_1861105|2021-03-08	2021-03-08	2021.182192
NODE_0001357	2021-03-21	2021.218128
NODE_0001348	2021-04-12	2021.278082
hCoV-19/Denmark/DCGC-52186/2021|EPI_ISL_1860240|2021-04-12	2021-04-12	2021.278082
hCoV-19/Denmark/DCGC-81265/2021|EPI_ISL_1889907|2021-04-12	2021-04-12	2021.278082
NODE_0001359	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-70739/2021|EPI_ISL_1879310|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-73471/2021|EPI_ISL_1882042|2021-03-22	2021-03-22	2021.220548
NODE_0001433	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-81215/2021|EPI_ISL_1889857|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-66158/2021|EPI_ISL_1874729|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-81794/2021|EPI_ISL_1890436|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-62847/2021|EPI_ISL_1871418|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-71295/2021|EPI_ISL_1879866|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-77857/2021|EPI_ISL_1886498|2021-03-15	2021-03-15	2021.201370
NODE_0001846	2021-02-27	2021.156888
hCoV-19/Denmark/DCGC-51650/2021|EPI_ISL_1859578|2021-03-22	2021-03-22	2021.220548
NODE_0001847	2021-02-28	2021.159515
NODE_0001420	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-68725/2021|EPI_ISL_1877296|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-62151/2021|EPI_ISL_1870722|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-67815/2021|EPI_ISL_1876386|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-77311/2021|EPI_ISL_1885890|2021-04-05	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-53076/2021|EPI_ISL_1861130|2021-03-29	2021-03-29	2021.239726
NODE_0001426	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-59015/2021|EPI_ISL_1867586|2021-04-05	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-57960/2021|EPI_ISL_1866463|2021-04-05	2021-04-05	2021.258904
NODE_0001363	2021-03-28	2021.237306
NODE_0001364	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-71588/2021|EPI_ISL_1880159|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-58140/2021|EPI_ISL_1866643|2021-03-29	2021-03-29	2021.239726
NODE_0001365	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-87174/2021|EPI_ISL_1896533|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-80623/2021|EPI_ISL_1889264|2021-03-29	2021-03-29	2021.239726
NODE_0001853	2021-03-01	2021.162147
hCoV-19/Denmark/DCGC-86099/2021|EPI_ISL_1895420|2021-03-22	2021-03-22	2021.220548
NODE_0001854	2021-03-02	2021.164792
hCoV-19/Denmark/DCGC-54637/2021|EPI_ISL_1863065|2021-03-22	2021-03-22	2021.220548
NODE_0001855	2021-03-03	2021.167469
hCoV-19/Denmark/DCGC-61713/2021|EPI_ISL_1870284|2021-03-22	2021-03-22	2021.220548
NODE_0001366	2021-03-04	2021.170047
NODE_0001410	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-63945/2021|EPI_ISL_1872516|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-72902/2021|EPI_ISL_1881473|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-59377/2021|EPI_ISL_1867948|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-74461/2021|EPI_ISL_1883032|2021-04-05	2021-04-05	2021.258904
NODE_0001368	2021-03-04	2021.172559
hCoV-19/Denmark/DCGC-79923/2021|EPI_ISL_1888564|2021-04-05	2021-04-05	2021.258904
NODE_0001369	2021-03-05	2021.174910
NODE_0001370	2021-03-07	2021.179771
hCoV-19/Denmark/DCGC-54817/2021|EPI_ISL_1863245|2021-03-08	2021-03-08	2021.182192
NODE_0001371	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-68128/2021|EPI_ISL_1876699|2021-03-08	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-74591/2021|EPI_ISL_1883162|2021-03-08	2021-03-08	2021.182192
NODE_0001372	2021-03-06	2021.177231
NODE_0001373	2021-03-07	2021.179771
NODE_0001374	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-54840/2021|EPI_ISL_1863268|2021-03-08	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-54509/2021|EPI_ISL_1862937|2021-03-08	2021-03-08	2021.182192
NODE_0001375	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-59884/2021|EPI_ISL_1868455|2021-03-08	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-66074/2021|EPI_ISL_1874645|2021-03-08	2021-03-08	2021.182192
NODE_0001376	2021-03-07	2021.179771
NODE_0001377	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-68162/2021|EPI_ISL_1876733|2021-03-08	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-79508/2021|EPI_ISL_1888149|2021-03-08	2021-03-08	2021.182192
NODE_0001378	2021-03-08	2021.182192
hCoV-19/Denmark/DCGC-79328/2021|EPI_ISL_1887969|2021-03-08	2021-03-08	2021.182192
NODE_0001379	2021-03-11	2021.191649
NODE_0001380	2021-03-13	2021.196554
NODE_0001345	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-64084/2021|EPI_ISL_1872655|2021-04-05	2021-04-05	2021.258904
hCoV-19/Denmark/DCGC-91587/2021|EPI_ISL_2027877|2021-04-26	2021-04-26	2021.316438
NODE_0001382	2021-03-14	2021.198996
NODE_0001383	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-78817/2021|EPI_ISL_1887458|2021-03-15	2021-03-15	2021.201370
NODE_0001384	2021-03-20	2021.215587
NODE_0001385	2021-03-21	2021.218128
NODE_0001386	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-74324/2021|EPI_ISL_1882895|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-54513/2021|EPI_ISL_1862941|2021-03-22	2021-03-22	2021.220548
NODE_0001387	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-62897/2021|EPI_ISL_1871468|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-64613/2021|EPI_ISL_1873184|2021-03-22	2021-03-22	2021.220548
NODE_0001388	2021-03-21	2021.218128
NODE_0001389	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-50882/2021|EPI_ISL_1858326|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-60921/2021|EPI_ISL_1869492|2021-03-22	2021-03-22	2021.220548
NODE_0001390	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-85840/2021|EPI_ISL_1895161|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-84673/2021|EPI_ISL_1893983|2021-03-22	2021-03-22	2021.220548
NODE_0001391	2021-03-19	2021.213256
NODE_0001392	2021-03-20	2021.215587
NODE_0001393	2021-03-21	2021.218128
NODE_0001394	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-76745/2021|EPI_ISL_1885316|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-72099/2021|EPI_ISL_1880670|2021-03-22	2021-03-22	2021.220548
NODE_0001395	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-81374/2021|EPI_ISL_1890016|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-79929/2021|EPI_ISL_1888570|2021-03-22	2021-03-22	2021.220548
NODE_0001396	2021-03-21	2021.218128
NODE_0001397	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-54226/2021|EPI_ISL_1862654|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-83542/2021|EPI_ISL_1892607|2021-03-22	2021-03-22	2021.220548
NODE_0001398	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-69310/2021|EPI_ISL_1877881|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-81703/2021|EPI_ISL_1890345|2021-03-22	2021-03-22	2021.220548
NODE_0001399	2021-03-20	2021.215587
NODE_0001400	2021-03-21	2021.218128
NODE_0001401	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-72828/2021|EPI_ISL_1881399|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-62138/2021|EPI_ISL_1870709|2021-03-22	2021-03-22	2021.220548
NODE_0001402	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-80037/2021|EPI_ISL_1888678|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-52018/2021|EPI_ISL_1860050|2021-03-22	2021-03-22	2021.220548
NODE_0001403	2021-03-21	2021.218128
NODE_0001404	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-85303/2021|EPI_ISL_1894621|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-55629/2021|EPI_ISL_1864057|2021-03-22	2021-03-22	2021.220548
NODE_0001406	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-56070/2021|EPI_ISL_1864570|2021-03-22	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-68149/2021|EPI_ISL_1876720|2021-03-22	2021-03-22	2021.220548
NODE_0001407	2021-03-12	2021.194078
NODE_0001408	2021-03-13	2021.196409
NODE_0001409	2021-03-14	2021.198950
NODE_0001411	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-51656/2021|EPI_ISL_1859591|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-50862/2021|EPI_ISL_1858283|2021-03-15	2021-03-15	2021.201370
NODE_0001412	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-79066/2021|EPI_ISL_1887707|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-77951/2021|EPI_ISL_1886592|2021-03-15	2021-03-15	2021.201370
NODE_0001413	2021-03-14	2021.198950
NODE_0001414	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-74658/2021|EPI_ISL_1883229|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-55015/2021|EPI_ISL_1863443|2021-03-15	2021-03-15	2021.201370
NODE_0001415	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-56266/2021|EPI_ISL_1864766|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-65357/2021|EPI_ISL_1873928|2021-03-15	2021-03-15	2021.201370
NODE_0001416	2021-03-13	2021.196409
NODE_0001417	2021-03-14	2021.198950
NODE_0001418	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-58353/2021|EPI_ISL_1866856|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-54466/2021|EPI_ISL_1862894|2021-03-15	2021-03-15	2021.201370
NODE_0001419	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-73054/2021|EPI_ISL_1881625|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-53364/2021|EPI_ISL_1861418|2021-03-15	2021-03-15	2021.201370
NODE_0001421	2021-03-14	2021.198950
NODE_0001422	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-79652/2021|EPI_ISL_1888293|2021-03-15	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-51018/2021|EPI_ISL_1858600|2021-03-15	2021-03-15	2021.201370
NODE_0001423	2021-03-15	2021.201370
hCoV-19/Denmark/DCGC-68585/2021|EPI_ISL_1877156|2021-03-15	2021-03-15	2021.201370
NODE_0001424	2021-03-21	2021.218174
NODE_0001425	2021-03-22	2021.220548
hCoV-19/Denmark/DCGC-60925/2021|EPI_ISL_1869496|2021-03-22	2021-03-22	2021.220548
NODE_0001427	2021-03-27	2021.234765
hCoV-19/Denmark/DCGC-85722/2021|EPI_ISL_1895041|2021-03-29	2021-03-29	2021.239726
NODE_0001428	2021-03-28	2021.237306
NODE_0001429	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-69496/2021|EPI_ISL_1878067|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-58546/2021|EPI_ISL_1867049|2021-03-29	2021-03-29	2021.239726
NODE_0001430	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-57028/2021|EPI_ISL_1865528|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-60544/2021|EPI_ISL_1869115|2021-03-29	2021-03-29	2021.239726
NODE_0001431	2021-03-26	2021.232434
NODE_0001434	2021-03-27	2021.234765
NODE_0001435	2021-03-28	2021.237306
NODE_0001436	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-51471/2021|EPI_ISL_1859259|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-74623/2021|EPI_ISL_1883194|2021-03-29	2021-03-29	2021.239726
NODE_0001437	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-83171/2021|EPI_ISL_1892157|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-82865/2021|EPI_ISL_1891710|2021-03-29	2021-03-29	2021.239726
NODE_0001438	2021-03-28	2021.237306
NODE_0001439	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-73942/2021|EPI_ISL_1882513|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-69127/2021|EPI_ISL_1877698|2021-03-29	2021-03-29	2021.239726
NODE_0001440	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-69128/2021|EPI_ISL_1877699|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-74098/2021|EPI_ISL_1882669|2021-03-29	2021-03-29	2021.239726
NODE_0001441	2021-03-27	2021.234765
NODE_0001442	2021-03-28	2021.237306
NODE_0001443	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-57940/2021|EPI_ISL_1866443|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-86309/2021|EPI_ISL_1895630|2021-03-29	2021-03-29	2021.239726
NODE_0001444	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-85645/2021|EPI_ISL_1894963|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-73520/2021|EPI_ISL_1882091|2021-03-29	2021-03-29	2021.239726
NODE_0001445	2021-03-28	2021.237306
NODE_0001446	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-85644/2021|EPI_ISL_1894962|2021-03-29	2021-03-29	2021.239726
hCoV-19/Denmark/DCGC-68680/2021|EPI_ISL_1877251|2021-03-29	2021-03-29	2021.239726
NODE_0001447	2021-03-29	2021.239726
